DATE,STATION,NAME,PRCP,TAVG,TMAX,TMIN,target
2021-09-10,IN006011400,"CHANDIGARH IAFB, IN",19.1,28.6,33.9,24.8,1
2021-09-11,IN006011400,"CHANDIGARH IAFB, IN",0.8,27.0,33.0,24.8,1
2021-09-12,IN006011400,"CHANDIGARH IAFB, IN",15.0,25.5,29.3,23.6,1
2021-09-13,IN006011400,"CHANDIGARH IAFB, IN",17.0,28.1,34.5,24.6,1
2021-09-14,IN006011400,"CHANDIGARH IAFB, IN",4.1,28.6,34.5,24.8,1
2021-09-15,IN006011400,"CHANDIGARH IAFB, IN",0.3,30.3,34.6,25.1,1
2021-09-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.6,34.6,25.1,0
2021-09-17,IN006011400,"CHANDIGARH IAFB, IN",46.0,27.3,34.6,23.8,1
2021-09-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.4,34.3,24.7,0
2021-09-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,30.1,34.3,25.7,0
2021-09-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.4,34.4,25.7,0
2021-09-21,IN006011400,"CHANDIGARH IAFB, IN",1.0,26.6,34.4,25.7,1
2021-09-22,IN006011400,"CHANDIGARH IAFB, IN",5.1,27.2,30.4,24.8,1
2021-09-23,IN006011400,"CHANDIGARH IAFB, IN",7.1,23.7,30.4,24.8,1
2021-09-24,IN006011400,"CHANDIGARH IAFB, IN",31.0,28.4,34.0,22.2,1
2021-09-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.9,34.0,24.0,0
2021-09-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.8,33.8,24.0,0
2021-09-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.7,35.0,24.6,0
2021-09-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,30.0,35.8,25.1,0
2021-09-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.8,35.8,25.5,0
2021-09-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.9,35.0,25.4,0
2021-10-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.7,33.9,24.6,0
2021-10-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.8,33.9,24.7,0
2021-10-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.1,33.8,23.7,0
2021-10-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.7,34.1,24.6,0
2021-10-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.5,34.4,24.7,0
2021-10-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.8,34.4,23.1,0
2021-10-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.7,33.9,22.3,0
2021-10-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.9,33.8,22.1,0
2021-10-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.0,34.6,22.4,0
2021-10-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.9,36.0,21.4,0
2021-10-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.7,36.0,21.3,0
2021-10-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.5,36.5,20.6,0
2021-10-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.4,36.5,19.5,0
2021-10-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.9,33.6,18.7,0
2021-10-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.9,35.9,19.0,0
2021-10-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.6,36.4,20.6,0
2021-10-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.6,36.4,21.8,0
2021-10-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.8,28.4,21.8,0
2021-10-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.1,31.8,17.0,0
2021-10-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.3,32.2,18.0,0
2021-10-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.4,32.5,17.4,0
2021-10-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.6,32.7,17.7,0
2021-10-23,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.1,32.7,17.7,0
2021-10-24,IN006011400,"CHANDIGARH IAFB, IN",4.1,16.7,31.1,17.7,1
2021-10-25,IN006011400,"CHANDIGARH IAFB, IN",4.1,20.4,31.1,17.7,1
2021-10-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.6,28.0,15.0,0
2021-10-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.1,28.3,14.8,0
2021-10-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.1,30.0,13.7,0
2021-10-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.4,30.2,14.3,0
2021-10-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.0,30.2,13.9,0
2021-10-31,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.8,30.2,13.2,0
2021-11-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.9,30.2,14.5,0
2021-11-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.7,29.0,16.3,0
2021-11-03,IN006011400,"CHANDIGARH IAFB, IN",0.5,21.5,30.0,15.2,1
2021-11-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.5,30.0,13.1,0
2021-11-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.5,29.4,12.7,0
2021-11-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.1,29.2,12.4,0
2021-11-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,19.4,29.0,12.4,0
2021-11-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,19.8,29.2,11.4,0
2021-11-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,19.7,29.2,12.5,0
2021-11-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,19.3,29.2,11.9,0
2021-11-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,19.3,29.2,11.8,0
2021-11-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.4,29.2,10.7,0
2021-11-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.3,28.6,10.5,0
2021-11-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.9,28.3,10.5,0
2021-11-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.2,28.3,10.5,0
2021-11-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.1,27.8,9.9,0
2021-11-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.5,27.0,10.0,0
2021-11-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.1,26.7,10.9,0
2021-11-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.4,28.0,10.6,0
2021-11-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.4,28.0,10.2,0
2021-11-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.8,28.0,10.3,0
2021-11-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.4,27.8,11.6,0
2021-11-23,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.5,26.6,9.8,0
2021-11-24,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.5,26.4,9.5,0
2021-11-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.8,26.7,11.0,0
2021-11-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.7,26.7,9.2,0
2021-11-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.9,26.2,10.4,0
2021-11-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.4,25.2,10.9,0
2021-11-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.6,25.4,8.8,0
2021-11-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.1,25.4,9.9,0
2021-12-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.4,24.9,11.3,0
2021-12-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.7,19.8,12.8,0
2021-12-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.8,25.9,12.8,0
2021-12-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.8,25.9,12.1,0
2021-12-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.7,28.1,12.8,0
2021-12-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.2,25.9,12.8,0
2021-12-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.8,24.7,9.0,0
2021-12-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.7,25.3,9.2,0
2021-12-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.8,25.2,9.0,0
2021-12-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.5,25.2,9.4,0
2021-12-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.7,24.1,7.6,0
2021-12-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.6,23.1,7.8,0
2021-12-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.6,23.0,8.8,0
2021-12-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.9,21.1,8.0,0
2021-12-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.3,21.2,6.2,0
2021-12-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.7,21.2,5.4,0
2021-12-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,9.3,20.4,5.6,0
2021-12-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,9.0,15.3,5.6,0
2021-12-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,9.7,18.7,3.2,0
2021-12-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,10.4,18.9,3.3,0
2021-12-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.7,22.4,3.3,0
2021-12-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.2,22.5,5.1,0
2021-12-23,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.3,22.5,8.2,0
2021-12-24,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.6,23.0,6.6,0
2021-12-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.5,23.0,6.8,0
2021-12-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.7,22.7,7.2,0
2021-12-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.7,22.0,6.0,0
2021-12-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.1,22.2,6.0,0
2021-12-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.3,22.2,5.8,0
2021-12-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,10.9,20.2,4.2,0
2021-12-31,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.8,20.9,4.7,0
2022-01-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.4,21.5,5.1,0
2022-01-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.3,21.5,6.2,0
2022-01-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.9,22.0,5.5,0
2022-01-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.3,22.0,11.9,0
2022-01-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.9,17.2,12.3,0
2022-01-06,IN006011400,"CHANDIGARH IAFB, IN",31.0,14.7,19.5,12.3,1
2022-01-07,IN006011400,"CHANDIGARH IAFB, IN",6.1,16.2,19.5,11.3,1
2022-01-08,IN006011400,"CHANDIGARH IAFB, IN",26.9,15.1,21.0,11.3,1
2022-01-09,IN006011400,"CHANDIGARH IAFB, IN",31.0,11.9,21.0,11.1,1
2022-01-10,IN006011400,"CHANDIGARH IAFB, IN",23.1,12.5,16.8,10.4,1
2022-01-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.9,16.8,8.5,0
2022-01-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.3,17.1,10.8,0
2022-01-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.7,17.1,10.7,0
2022-01-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.3,16.0,10.7,0
2022-01-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,10.0,14.0,8.1,0
2022-01-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,9.9,13.6,8.2,0
2022-01-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,10.9,12.0,9.5,0
2022-01-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,9.9,12.0,9.1,0
2022-01-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.5,14.6,9.0,0
2022-01-20,IN006011400,"CHANDIGARH IAFB, IN",0.3,12.2,14.6,9.0,1
2022-01-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.0,19.5,6.3,0
2022-01-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.8,19.5,9.8,0
2022-01-23,IN006011400,"CHANDIGARH IAFB, IN",46.0,11.7,16.0,10.7,1
2022-01-24,IN006011400,"CHANDIGARH IAFB, IN",38.1,11.9,14.0,10.7,1
2022-01-25,IN006011400,"CHANDIGARH IAFB, IN",1.0,11.6,14.0,9.5,1
2022-01-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.7,16.6,10.6,0
2022-01-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.3,16.9,8.3,0
2022-01-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.6,18.1,7.0,0
2022-01-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.1,20.4,6.5,0
2022-01-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.1,20.4,6.7,0
2022-01-31,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.5,19.9,7.3,0
2022-02-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.8,17.8,7.2,0
2022-02-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,11.9,17.8,7.0,0
2022-02-03,IN006011400,"CHANDIGARH IAFB, IN",3.0,11.4,14.5,7.0,1
2022-02-04,IN006011400,"CHANDIGARH IAFB, IN",22.1,9.9,13.0,7.0,1
2022-02-05,IN006011400,"CHANDIGARH IAFB, IN",2.0,11.8,19.0,4.7,1
2022-02-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,12.4,19.5,7.0,0
2022-02-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.5,21.7,8.2,0
2022-02-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.9,23.2,8.4,0
2022-02-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.6,23.2,8.4,0
2022-02-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.2,21.9,8.0,0
2022-02-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,13.3,21.2,9.2,0
2022-02-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.2,22.2,7.8,0
2022-02-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.3,23.2,6.2,0
2022-02-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,14.9,23.8,7.2,0
2022-02-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.5,24.0,8.6,0
2022-02-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.0,24.0,8.2,0
2022-02-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.5,25.2,8.3,0
2022-02-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.2,25.2,7.7,0
2022-02-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.4,24.5,9.2,0
2022-02-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,15.4,23.3,9.7,0
2022-02-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,16.8,26.0,8.3,0
2022-02-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,19.9,26.0,11.3,0
2022-02-23,IN006011400,"CHANDIGARH IAFB, IN",0.5,19.3,24.7,11.3,1
2022-02-24,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.7,24.8,12.7,0
2022-02-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.9,24.8,10.8,0
2022-02-26,IN006011400,"CHANDIGARH IAFB, IN",1.0,14.2,25.0,10.8,1
2022-02-27,IN006011400,"CHANDIGARH IAFB, IN",4.1,15.9,23.0,9.8,1
2022-02-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.6,24.1,9.8,0
2022-03-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,17.2,24.3,11.2,0
2022-03-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.2,26.0,10.5,0
2022-03-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.2,26.0,13.6,0
2022-03-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.6,25.5,12.8,0
2022-03-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,18.6,25.6,12.1,0
2022-03-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,19.9,26.2,12.8,0
2022-03-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.5,28.0,15.3,0
2022-03-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.8,29.0,13.4,0
2022-03-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.1,29.0,12.9,0
2022-03-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,20.1,28.9,14.3,0
2022-03-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,21.4,28.1,14.7,0
2022-03-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,22.6,29.5,15.9,0
2022-03-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,23.1,30.6,16.6,0
2022-03-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.4,32.0,16.7,0
2022-03-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,24.9,32.0,17.6,0
2022-03-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.1,33.0,19.9,0
2022-03-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.9,33.0,19.2,0
2022-03-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.6,33.3,21.7,0
2022-03-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.4,34.1,21.1,0
2022-03-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.1,35.1,20.4,0
2022-03-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.7,35.1,19.2,0
2022-03-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.6,34.1,19.5,0
2022-03-23,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.3,34.6,18.2,0
2022-03-24,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.6,34.6,18.2,0
2022-03-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.6,34.4,16.7,0
2022-03-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,25.0,34.7,18.1,0
2022-03-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.2,34.9,18.4,0
2022-03-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.3,36.0,16.5,0
2022-03-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.3,36.8,17.6,0
2022-03-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.0,37.0,17.4,0
2022-03-31,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.0,37.0,18.6,0
2022-04-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.2,37.0,18.6,0
2022-04-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.2,37.4,17.8,0
2022-04-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.2,38.2,20.0,0
2022-04-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.6,38.2,17.6,0
2022-04-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.6,37.4,17.7,0
2022-04-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.3,37.5,18.3,0
2022-04-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.9,38.6,19.7,0
2022-04-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.5,39.6,19.7,0
2022-04-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.7,39.6,20.3,0
2022-04-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,30.0,40.1,20.5,0
2022-04-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.1,40.7,21.1,0
2022-04-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.5,40.7,23.7,0
2022-04-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.2,38.0,23.7,0
2022-04-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.4,38.9,22.8,0
2022-04-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.7,38.9,21.7,0
2022-04-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.0,38.0,20.2,0
2022-04-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.2,38.2,20.2,0
2022-04-18,IN006011400,"CHANDIGARH IAFB, IN",0.0,30.7,39.9,19.8,0
2022-04-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.7,40.5,23.3,0
2022-04-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.0,40.5,22.7,0
2022-04-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.3,39.9,22.7,0
2022-04-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,28.8,37.0,22.7,0
2022-04-23,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.7,38.0,19.5,0
2022-04-24,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.5,38.0,20.0,0
2022-04-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.2,39.5,22.7,0
2022-04-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,30.8,39.5,23.2,0
2022-04-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.7,41.0,21.6,0
2022-05-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,32.6,42.2,27.7,0
2022-05-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,32.7,37.6,29.5,0
2022-05-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.8,36.7,29.5,0
2022-05-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,26.6,36.7,29.5,0
2022-05-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.8,36.3,19.7,0
2022-05-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.7,37.6,22.7,0
2022-05-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.5,38.6,22.0,0
2022-05-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.1,38.6,25.7,0
2022-05-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,32.1,38.5,25.7,0
2022-05-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.1,38.1,27.3,0
2022-05-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.7,39.0,27.8,0
2022-05-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,35.1,40.6,29.6,0
2022-05-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.6,41.0,29.6,0
2022-05-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,35.7,43.6,26.4,0
2022-05-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,34.4,43.0,26.4,0
2022-05-16,IN006011400,"CHANDIGARH IAFB, IN",0.0,35.3,43.0,26.4,0
2022-05-17,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.0,41.0,26.4,0
2022-05-18,IN006011400,"CHANDIGARH IAFB, IN",5.1,32.5,40.3,23.2,1
2022-05-19,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.7,41.0,26.4,0
2022-05-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,35.8,42.9,28.3,0
2022-05-21,IN006011400,"CHANDIGARH IAFB, IN",0.0,32.6,42.9,28.3,0
2022-05-22,IN006011400,"CHANDIGARH IAFB, IN",0.0,32.2,39.5,28.3,0
2022-05-23,IN006011400,"CHANDIGARH IAFB, IN",10.9,26.1,38.9,19.1,1
2022-05-24,IN006011400,"CHANDIGARH IAFB, IN",3.0,24.5,30.7,20.0,1
2022-05-25,IN006011400,"CHANDIGARH IAFB, IN",1.0,28.9,35.1,20.7,1
2022-05-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,30.7,36.6,23.7,0
2022-05-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,32.6,38.5,25.4,0
2022-05-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.6,38.5,25.4,0
2022-05-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.5,39.4,25.3,0
2022-05-30,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.3,39.4,25.3,0
2022-05-31,IN006011400,"CHANDIGARH IAFB, IN",0.0,32.9,41.8,25.3,0
2022-06-01,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.6,42.2,24.7,0
2022-06-02,IN006011400,"CHANDIGARH IAFB, IN",0.0,34.3,43.0,25.6,0
2022-06-03,IN006011400,"CHANDIGARH IAFB, IN",0.0,34.4,43.4,25.0,0
2022-06-04,IN006011400,"CHANDIGARH IAFB, IN",0.0,34.6,44.0,25.6,0
2022-06-05,IN006011400,"CHANDIGARH IAFB, IN",0.0,35.4,44.5,25.6,0
2022-06-06,IN006011400,"CHANDIGARH IAFB, IN",0.0,36.1,44.5,27.2,0
2022-06-07,IN006011400,"CHANDIGARH IAFB, IN",0.0,36.1,44.0,28.6,0
2022-06-08,IN006011400,"CHANDIGARH IAFB, IN",0.0,36.2,43.9,29.1,0
2022-06-09,IN006011400,"CHANDIGARH IAFB, IN",0.0,36.4,44.2,28.5,0
2022-06-10,IN006011400,"CHANDIGARH IAFB, IN",0.0,37.2,44.3,29.8,0
2022-06-11,IN006011400,"CHANDIGARH IAFB, IN",0.0,35.5,44.3,29.0,0
2022-06-12,IN006011400,"CHANDIGARH IAFB, IN",0.0,35.7,42.9,29.0,0
2022-06-13,IN006011400,"CHANDIGARH IAFB, IN",0.0,36.8,44.0,29.5,0
2022-06-14,IN006011400,"CHANDIGARH IAFB, IN",0.0,36.5,44.0,29.0,0
2022-06-15,IN006011400,"CHANDIGARH IAFB, IN",0.0,35.6,42.9,29.0,0
2022-06-16,IN006011400,"CHANDIGARH IAFB, IN",11.9,30.1,42.6,24.7,1
2022-06-17,IN006011400,"CHANDIGARH IAFB, IN",18.0,26.6,37.0,21.7,1
2022-06-18,IN006011400,"CHANDIGARH IAFB, IN",1.0,25.8,31.6,21.7,1
2022-06-19,IN006011400,"CHANDIGARH IAFB, IN",0.5,27.9,31.3,22.7,1
2022-06-20,IN006011400,"CHANDIGARH IAFB, IN",0.0,27.2,34.0,22.7,0
2022-06-21,IN006011400,"CHANDIGARH IAFB, IN",4.1,27.7,34.0,22.4,1
2022-06-22,IN006011400,"CHANDIGARH IAFB, IN",0.5,29.5,34.9,26.3,1
2022-06-23,IN006011400,"CHANDIGARH IAFB, IN",0.0,30.5,36.7,24.2,0
2022-06-24,IN006011400,"CHANDIGARH IAFB, IN",0.0,31.2,38.0,24.3,0
2022-06-25,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.4,39.5,24.7,0
2022-06-26,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.6,39.5,29.1,0
2022-06-27,IN006011400,"CHANDIGARH IAFB, IN",0.0,34.3,37.8,31.2,0
2022-06-28,IN006011400,"CHANDIGARH IAFB, IN",0.0,33.2,37.5,31.2,0
2022-06-29,IN006011400,"CHANDIGARH IAFB, IN",0.0,29.1,37.0,31.2,0
